goruntu,eslesme_durumu,pytorch_x1,pytorch_y1,pytorch_x2,pytorch_y2,onnx_x1,onnx_y1,onnx_x2,onnx_y2,pytorch_skor,onnx_skor,kutu_iou,skor_mutlak_fark,x1_mutlak_fark,y1_mutlak_fark,x2_mutlak_fark,y2_mutlak_fark,kosu_protokol_kaynagi,kosu_bolum,kosu_karo_boyutu,kosu_ortusme_orani,kosu_iou_esigi,kosu_cihaz,kosu_taban_conf,kosu_pt_sha256,kosu_onnx_sha256,kosu_pytorch_yolu,kosu_onnx_yolu,kosu_motor_secimi,kosu_karo_indeksi_notu,kosu_eslestirme,kosu_surum_onnxruntime,kosu_surum_python,kosu_surum_ultralytics,kosu_surum_sahi,kosu_surum_torch,kosu_tarih,kosu_komut
train_ZRI_2018_JPG.rf.27cb350cd0ded58a0121e9813680c024.jpg,eslesti,1640.0989,1831.2886,1648.5691,1877.9443,1640.0989,1831.2886,1648.5691,1877.9442,0.052873,0.052873,0.999998,3e-08,3e-06,1.5e-05,7e-06,1.5e-05,/Users/onurkaya/Desktop/claude_projeler/gozcu/reports/test_model512.csv,test,512,0.2,0.3,cpu,0.05,66a93278a16e1cf720052dbde975f9c5b13ab3881e2416dd1bd78d6815fdf3b7,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.pt (SAHI + Ultralytics),"/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.onnx (backend/core/onnx_detector.py, onnxruntime)",ONNX tarafinda Ultralytics sarmalayicisi degil backend'in onnxruntime dedektoru olculdu; Celery'de calisacak motor budur,SAHI ObjectPrediction karo satir/sutun bilgisini tasimaz; fark CSV'si karolar arasi NMS sonrasi tam goruntu koordinatlarini icerir,"ortak.kutulari_eslestir, IoU 0.3 (protokolun gercek kutu eslestirmesiyle ayni esik)",1.30.0,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:09:29,scripts/18_pytorch_onnx_karsilastir.py
train_ZRI_2018_JPG.rf.27cb350cd0ded58a0121e9813680c024.jpg,eslesti,878.1751,1555.4964,954.9108,1614.5213,878.1751,1555.4965,954.9108,1614.5213,0.052818,0.052818,0.999999,4e-08,1.5e-05,6.1e-05,0.0,0.0,/Users/onurkaya/Desktop/claude_projeler/gozcu/reports/test_model512.csv,test,512,0.2,0.3,cpu,0.05,66a93278a16e1cf720052dbde975f9c5b13ab3881e2416dd1bd78d6815fdf3b7,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.pt (SAHI + Ultralytics),"/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.onnx (backend/core/onnx_detector.py, onnxruntime)",ONNX tarafinda Ultralytics sarmalayicisi degil backend'in onnxruntime dedektoru olculdu; Celery'de calisacak motor budur,SAHI ObjectPrediction karo satir/sutun bilgisini tasimaz; fark CSV'si karolar arasi NMS sonrasi tam goruntu koordinatlarini icerir,"ortak.kutulari_eslestir, IoU 0.3 (protokolun gercek kutu eslestirmesiyle ayni esik)",1.30.0,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:09:29,scripts/18_pytorch_onnx_karsilastir.py
train_ZRI_2018_JPG.rf.27cb350cd0ded58a0121e9813680c024.jpg,eslesti,3954.1927,2157.8956,4000.0,2205.2676,3954.1927,2157.8956,4000.0,2205.2676,0.051196,0.051196,1.0,1.5e-07,0.0,8e-06,0.0,0.0,/Users/onurkaya/Desktop/claude_projeler/gozcu/reports/test_model512.csv,test,512,0.2,0.3,cpu,0.05,66a93278a16e1cf720052dbde975f9c5b13ab3881e2416dd1bd78d6815fdf3b7,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.pt (SAHI + Ultralytics),"/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.onnx (backend/core/onnx_detector.py, onnxruntime)",ONNX tarafinda Ultralytics sarmalayicisi degil backend'in onnxruntime dedektoru olculdu; Celery'de calisacak motor budur,SAHI ObjectPrediction karo satir/sutun bilgisini tasimaz; fark CSV'si karolar arasi NMS sonrasi tam goruntu koordinatlarini icerir,"ortak.kutulari_eslestir, IoU 0.3 (protokolun gercek kutu eslestirmesiyle ayni esik)",1.30.0,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:09:29,scripts/18_pytorch_onnx_karsilastir.py
train_ZRI_2019_JPG.rf.b8e630f248c9a0965ceaaa661193f34a.jpg,eslesti,3834.4435,139.5776,3943.9542,234.817,3834.4435,139.5776,3943.9543,234.817,0.816617,0.816617,0.999999,6e-08,0.0,1.5e-05,6.1e-05,1.5e-05,/Users/onurkaya/Desktop/claude_projeler/gozcu/reports/test_model512.csv,test,512,0.2,0.3,cpu,0.05,66a93278a16e1cf720052dbde975f9c5b13ab3881e2416dd1bd78d6815fdf3b7,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.pt (SAHI + Ultralytics),"/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.onnx (backend/core/onnx_detector.py, onnxruntime)",ONNX tarafinda Ultralytics sarmalayicisi degil backend'in onnxruntime dedektoru olculdu; Celery'de calisacak motor budur,SAHI ObjectPrediction karo satir/sutun bilgisini tasimaz; fark CSV'si karolar arasi NMS sonrasi tam goruntu koordinatlarini icerir,"ortak.kutulari_eslestir, IoU 0.3 (protokolun gercek kutu eslestirmesiyle ayni esik)",1.30.0,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:09:29,scripts/18_pytorch_onnx_karsilastir.py
train_ZRI_2019_JPG.rf.b8e630f248c9a0965ceaaa661193f34a.jpg,eslesti,1079.2854,2038.6543,1133.7865,2083.5789,1079.2854,2038.6543,1133.7865,2083.5789,0.78953,0.78953,0.999999,1.8e-07,3.1e-05,0.0,3.1e-05,0.0,/Users/onurkaya/Desktop/claude_projeler/gozcu/reports/test_model512.csv,test,512,0.2,0.3,cpu,0.05,66a93278a16e1cf720052dbde975f9c5b13ab3881e2416dd1bd78d6815fdf3b7,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.pt (SAHI + Ultralytics),"/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.onnx (backend/core/onnx_detector.py, onnxruntime)",ONNX tarafinda Ultralytics sarmalayicisi degil backend'in onnxruntime dedektoru olculdu; Celery'de calisacak motor budur,SAHI ObjectPrediction karo satir/sutun bilgisini tasimaz; fark CSV'si karolar arasi NMS sonrasi tam goruntu koordinatlarini icerir,"ortak.kutulari_eslestir, IoU 0.3 (protokolun gercek kutu eslestirmesiyle ayni esik)",1.30.0,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:09:29,scripts/18_pytorch_onnx_karsilastir.py
train_ZRI_2019_JPG.rf.b8e630f248c9a0965ceaaa661193f34a.jpg,eslesti,1429.0563,1055.5636,1468.3163,1099.0215,1429.0563,1055.5635,1468.3163,1099.0215,0.756112,0.756112,0.999999,2.4e-07,0.0,3.1e-05,0.0,3.1e-05,/Users/onurkaya/Desktop/claude_projeler/gozcu/reports/test_model512.csv,test,512,0.2,0.3,cpu,0.05,66a93278a16e1cf720052dbde975f9c5b13ab3881e2416dd1bd78d6815fdf3b7,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.pt (SAHI + Ultralytics),"/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.onnx (backend/core/onnx_detector.py, onnxruntime)",ONNX tarafinda Ultralytics sarmalayicisi degil backend'in onnxruntime dedektoru olculdu; Celery'de calisacak motor budur,SAHI ObjectPrediction karo satir/sutun bilgisini tasimaz; fark CSV'si karolar arasi NMS sonrasi tam goruntu koordinatlarini icerir,"ortak.kutulari_eslestir, IoU 0.3 (protokolun gercek kutu eslestirmesiyle ayni esik)",1.30.0,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:09:29,scripts/18_pytorch_onnx_karsilastir.py
train_ZRI_2019_JPG.rf.b8e630f248c9a0965ceaaa661193f34a.jpg,eslesti,321.5541,1640.7684,426.7661,1704.8073,321.5541,1640.7684,426.7661,1704.8073,0.702731,0.70273,1.0,1.2e-07,0.0,0.0,0.0,0.0,/Users/onurkaya/Desktop/claude_projeler/gozcu/reports/test_model512.csv,test,512,0.2,0.3,cpu,0.05,66a93278a16e1cf720052dbde975f9c5b13ab3881e2416dd1bd78d6815fdf3b7,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.pt (SAHI + Ultralytics),"/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.onnx (backend/core/onnx_detector.py, onnxruntime)",ONNX tarafinda Ultralytics sarmalayicisi degil backend'in onnxruntime dedektoru olculdu; Celery'de calisacak motor budur,SAHI ObjectPrediction karo satir/sutun bilgisini tasimaz; fark CSV'si karolar arasi NMS sonrasi tam goruntu koordinatlarini icerir,"ortak.kutulari_eslestir, IoU 0.3 (protokolun gercek kutu eslestirmesiyle ayni esik)",1.30.0,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:09:29,scripts/18_pytorch_onnx_karsilastir.py
train_ZRI_2019_JPG.rf.b8e630f248c9a0965ceaaa661193f34a.jpg,eslesti,1531.0004,1252.497,1570.1173,1288.3836,1531.0004,1252.497,1570.1173,1288.3836,0.688726,0.688725,1.0,3.6e-07,0.0,0.0,0.0,0.0,/Users/onurkaya/Desktop/claude_projeler/gozcu/reports/test_model512.csv,test,512,0.2,0.3,cpu,0.05,66a93278a16e1cf720052dbde975f9c5b13ab3881e2416dd1bd78d6815fdf3b7,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.pt (SAHI + Ultralytics),"/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.onnx (backend/core/onnx_detector.py, onnxruntime)",ONNX tarafinda Ultralytics sarmalayicisi degil backend'in onnxruntime dedektoru olculdu; Celery'de calisacak motor budur,SAHI ObjectPrediction karo satir/sutun bilgisini tasimaz; fark CSV'si karolar arasi NMS sonrasi tam goruntu koordinatlarini icerir,"ortak.kutulari_eslestir, IoU 0.3 (protokolun gercek kutu eslestirmesiyle ayni esik)",1.30.0,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:09:29,scripts/18_pytorch_onnx_karsilastir.py
train_ZRI_2019_JPG.rf.b8e630f248c9a0965ceaaa661193f34a.jpg,eslesti,1290.2519,1230.0,1388.5736,1296.2949,1290.2519,1230.0,1388.5736,1296.295,0.651616,0.651617,1.0,3.6e-07,0.0,0.0,1.5e-05,1.5e-05,/Users/onurkaya/Desktop/claude_projeler/gozcu/reports/test_model512.csv,test,512,0.2,0.3,cpu,0.05,66a93278a16e1cf720052dbde975f9c5b13ab3881e2416dd1bd78d6815fdf3b7,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.pt (SAHI + Ultralytics),"/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.onnx (backend/core/onnx_detector.py, onnxruntime)",ONNX tarafinda Ultralytics sarmalayicisi degil backend'in onnxruntime dedektoru olculdu; Celery'de calisacak motor budur,SAHI ObjectPrediction karo satir/sutun bilgisini tasimaz; fark CSV'si karolar arasi NMS sonrasi tam goruntu koordinatlarini icerir,"ortak.kutulari_eslestir, IoU 0.3 (protokolun gercek kutu eslestirmesiyle ayni esik)",1.30.0,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:09:29,scripts/18_pytorch_onnx_karsilastir.py
train_ZRI_2019_JPG.rf.b8e630f248c9a0965ceaaa661193f34a.jpg,eslesti,1258.1132,1120.17,1314.7517,1166.9467,1258.1132,1120.17,1314.7517,1166.9467,0.606614,0.606614,1.0,1.8e-07,6e-06,0.0,0.0,0.0,/Users/onurkaya/Desktop/claude_projeler/gozcu/reports/test_model512.csv,test,512,0.2,0.3,cpu,0.05,66a93278a16e1cf720052dbde975f9c5b13ab3881e2416dd1bd78d6815fdf3b7,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.pt (SAHI + Ultralytics),"/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.onnx (backend/core/onnx_detector.py, onnxruntime)",ONNX tarafinda Ultralytics sarmalayicisi degil backend'in onnxruntime dedektoru olculdu; Celery'de calisacak motor budur,SAHI ObjectPrediction karo satir/sutun bilgisini tasimaz; fark CSV'si karolar arasi NMS sonrasi tam goruntu koordinatlarini icerir,"ortak.kutulari_eslestir, IoU 0.3 (protokolun gercek kutu eslestirmesiyle ayni esik)",1.30.0,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:09:29,scripts/18_pytorch_onnx_karsilastir.py
train_ZRI_2019_JPG.rf.b8e630f248c9a0965ceaaa661193f34a.jpg,eslesti,2415.4917,2706.0504,2446.3468,2753.6434,2415.4917,2706.0504,2446.3468,2753.6434,0.592345,0.592345,0.999998,0.0,3.1e-05,1.5e-05,3.1e-05,0.0,/Users/onurkaya/Desktop/claude_projeler/gozcu/reports/test_model512.csv,test,512,0.2,0.3,cpu,0.05,66a93278a16e1cf720052dbde975f9c5b13ab3881e2416dd1bd78d6815fdf3b7,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.pt (SAHI + Ultralytics),"/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.onnx (backend/core/onnx_detector.py, onnxruntime)",ONNX tarafinda Ultralytics sarmalayicisi degil backend'in onnxruntime dedektoru olculdu; Celery'de calisacak motor budur,SAHI ObjectPrediction karo satir/sutun bilgisini tasimaz; fark CSV'si karolar arasi NMS sonrasi tam goruntu koordinatlarini icerir,"ortak.kutulari_eslestir, IoU 0.3 (protokolun gercek kutu eslestirmesiyle ayni esik)",1.30.0,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:09:29,scripts/18_pytorch_onnx_karsilastir.py
train_ZRI_2019_JPG.rf.b8e630f248c9a0965ceaaa661193f34a.jpg,eslesti,403.249,1648.9262,511.6526,1737.0663,403.249,1648.9262,511.6526,1737.0663,0.555529,0.555529,1.0,0.0,0.0,0.0,0.0,1.5e-05,/Users/onurkaya/Desktop/claude_projeler/gozcu/reports/test_model512.csv,test,512,0.2,0.3,cpu,0.05,66a93278a16e1cf720052dbde975f9c5b13ab3881e2416dd1bd78d6815fdf3b7,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.pt (SAHI + Ultralytics),"/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.onnx (backend/core/onnx_detector.py, onnxruntime)",ONNX tarafinda Ultralytics sarmalayicisi degil backend'in onnxruntime dedektoru olculdu; Celery'de calisacak motor budur,SAHI ObjectPrediction karo satir/sutun bilgisini tasimaz; fark CSV'si karolar arasi NMS sonrasi tam goruntu koordinatlarini icerir,"ortak.kutulari_eslestir, IoU 0.3 (protokolun gercek kutu eslestirmesiyle ayni esik)",1.30.0,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:09:29,scripts/18_pytorch_onnx_karsilastir.py
train_ZRI_2019_JPG.rf.b8e630f248c9a0965ceaaa661193f34a.jpg,eslesti,1290.416,1230.1205,1331.9867,1282.9625,1290.416,1230.1205,1331.9867,1282.9626,0.483186,0.483186,1.0,9e-08,0.0,8e-06,0.0,1.5e-05,/Users/onurkaya/Desktop/claude_projeler/gozcu/reports/test_model512.csv,test,512,0.2,0.3,cpu,0.05,66a93278a16e1cf720052dbde975f9c5b13ab3881e2416dd1bd78d6815fdf3b7,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.pt (SAHI + Ultralytics),"/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.onnx (backend/core/onnx_detector.py, onnxruntime)",ONNX tarafinda Ultralytics sarmalayicisi degil backend'in onnxruntime dedektoru olculdu; Celery'de calisacak motor budur,SAHI ObjectPrediction karo satir/sutun bilgisini tasimaz; fark CSV'si karolar arasi NMS sonrasi tam goruntu koordinatlarini icerir,"ortak.kutulari_eslestir, IoU 0.3 (protokolun gercek kutu eslestirmesiyle ayni esik)",1.30.0,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:09:29,scripts/18_pytorch_onnx_karsilastir.py
train_ZRI_2019_JPG.rf.b8e630f248c9a0965ceaaa661193f34a.jpg,eslesti,2528.8425,2091.7086,2561.9224,2163.0775,2528.8425,2091.7085,2561.9224,2163.0775,0.480723,0.480723,1.0,6e-08,0.0,8e-06,0.0,8e-06,/Users/onurkaya/Desktop/claude_projeler/gozcu/reports/test_model512.csv,test,512,0.2,0.3,cpu,0.05,66a93278a16e1cf720052dbde975f9c5b13ab3881e2416dd1bd78d6815fdf3b7,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.pt (SAHI + Ultralytics),"/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.onnx (backend/core/onnx_detector.py, onnxruntime)",ONNX tarafinda Ultralytics sarmalayicisi degil backend'in onnxruntime dedektoru olculdu; Celery'de calisacak motor budur,SAHI ObjectPrediction karo satir/sutun bilgisini tasimaz; fark CSV'si karolar arasi NMS sonrasi tam goruntu koordinatlarini icerir,"ortak.kutulari_eslestir, IoU 0.3 (protokolun gercek kutu eslestirmesiyle ayni esik)",1.30.0,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:09:29,scripts/18_pytorch_onnx_karsilastir.py
train_ZRI_2019_JPG.rf.b8e630f248c9a0965ceaaa661193f34a.jpg,eslesti,536.9585,1592.2423,619.1643,1682.4565,536.9585,1592.2423,619.1643,1682.4565,0.47334,0.47334,1.0,5.4e-07,0.0,0.0,0.0,0.0,/Users/onurkaya/Desktop/claude_projeler/gozcu/reports/test_model512.csv,test,512,0.2,0.3,cpu,0.05,66a93278a16e1cf720052dbde975f9c5b13ab3881e2416dd1bd78d6815fdf3b7,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.pt (SAHI + Ultralytics),"/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.onnx (backend/core/onnx_detector.py, onnxruntime)",ONNX tarafinda Ultralytics sarmalayicisi degil backend'in onnxruntime dedektoru olculdu; Celery'de calisacak motor budur,SAHI ObjectPrediction karo satir/sutun bilgisini tasimaz; fark CSV'si karolar arasi NMS sonrasi tam goruntu koordinatlarini icerir,"ortak.kutulari_eslestir, IoU 0.3 (protokolun gercek kutu eslestirmesiyle ayni esik)",1.30.0,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:09:29,scripts/18_pytorch_onnx_karsilastir.py
train_ZRI_2019_JPG.rf.b8e630f248c9a0965ceaaa661193f34a.jpg,eslesti,410.0,1641.5133,593.3951,1732.0804,410.0,1641.5133,593.3951,1732.0804,0.457995,0.457995,1.0,3.3e-07,0.0,8e-06,0.0,8e-06,/Users/onurkaya/Desktop/claude_projeler/gozcu/reports/test_model512.csv,test,512,0.2,0.3,cpu,0.05,66a93278a16e1cf720052dbde975f9c5b13ab3881e2416dd1bd78d6815fdf3b7,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.pt (SAHI + Ultralytics),"/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.onnx (backend/core/onnx_detector.py, onnxruntime)",ONNX tarafinda Ultralytics sarmalayicisi degil backend'in onnxruntime dedektoru olculdu; Celery'de calisacak motor budur,SAHI ObjectPrediction karo satir/sutun bilgisini tasimaz; fark CSV'si karolar arasi NMS sonrasi tam goruntu koordinatlarini icerir,"ortak.kutulari_eslestir, IoU 0.3 (protokolun gercek kutu eslestirmesiyle ayni esik)",1.30.0,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:09:29,scripts/18_pytorch_onnx_karsilastir.py
train_ZRI_2019_JPG.rf.b8e630f248c9a0965ceaaa661193f34a.jpg,eslesti,2717.3085,2568.9188,2790.0703,2652.632,2717.3085,2568.9188,2790.0703,2652.632,0.416286,0.416286,1.0,1.8e-07,0.0,3.1e-05,0.0,0.0,/Users/onurkaya/Desktop/claude_projeler/gozcu/reports/test_model512.csv,test,512,0.2,0.3,cpu,0.05,66a93278a16e1cf720052dbde975f9c5b13ab3881e2416dd1bd78d6815fdf3b7,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.pt (SAHI + Ultralytics),"/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.onnx (backend/core/onnx_detector.py, onnxruntime)",ONNX tarafinda Ultralytics sarmalayicisi degil backend'in onnxruntime dedektoru olculdu; Celery'de calisacak motor budur,SAHI ObjectPrediction karo satir/sutun bilgisini tasimaz; fark CSV'si karolar arasi NMS sonrasi tam goruntu koordinatlarini icerir,"ortak.kutulari_eslestir, IoU 0.3 (protokolun gercek kutu eslestirmesiyle ayni esik)",1.30.0,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:09:29,scripts/18_pytorch_onnx_karsilastir.py
train_ZRI_2019_JPG.rf.b8e630f248c9a0965ceaaa661193f34a.jpg,eslesti,1307.7887,1159.5225,1359.2309,1186.7145,1307.7887,1159.5225,1359.2309,1186.7145,0.353334,0.353334,1.0,1.8e-07,0.0,0.0,0.0,0.0,/Users/onurkaya/Desktop/claude_projeler/gozcu/reports/test_model512.csv,test,512,0.2,0.3,cpu,0.05,66a93278a16e1cf720052dbde975f9c5b13ab3881e2416dd1bd78d6815fdf3b7,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.pt (SAHI + Ultralytics),"/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.onnx (backend/core/onnx_detector.py, onnxruntime)",ONNX tarafinda Ultralytics sarmalayicisi degil backend'in onnxruntime dedektoru olculdu; Celery'de calisacak motor budur,SAHI ObjectPrediction karo satir/sutun bilgisini tasimaz; fark CSV'si karolar arasi NMS sonrasi tam goruntu koordinatlarini icerir,"ortak.kutulari_eslestir, IoU 0.3 (protokolun gercek kutu eslestirmesiyle ayni esik)",1.30.0,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:09:29,scripts/18_pytorch_onnx_karsilastir.py
train_ZRI_2019_JPG.rf.b8e630f248c9a0965ceaaa661193f34a.jpg,eslesti,436.2155,1613.1957,511.6477,1686.5147,436.2155,1613.1957,511.6477,1686.5146,0.313907,0.313906,0.999999,2.1e-07,0.0,0.0,0.0,6.1e-05,/Users/onurkaya/Desktop/claude_projeler/gozcu/reports/test_model512.csv,test,512,0.2,0.3,cpu,0.05,66a93278a16e1cf720052dbde975f9c5b13ab3881e2416dd1bd78d6815fdf3b7,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.pt (SAHI + Ultralytics),"/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.onnx (backend/core/onnx_detector.py, onnxruntime)",ONNX tarafinda Ultralytics sarmalayicisi degil backend'in onnxruntime dedektoru olculdu; Celery'de calisacak motor budur,SAHI ObjectPrediction karo satir/sutun bilgisini tasimaz; fark CSV'si karolar arasi NMS sonrasi tam goruntu koordinatlarini icerir,"ortak.kutulari_eslestir, IoU 0.3 (protokolun gercek kutu eslestirmesiyle ayni esik)",1.30.0,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:09:29,scripts/18_pytorch_onnx_karsilastir.py
train_ZRI_2019_JPG.rf.b8e630f248c9a0965ceaaa661193f34a.jpg,eslesti,1304.0577,1159.2156,1331.9326,1186.7041,1304.0577,1159.2156,1331.9326,1186.7041,0.258364,0.258364,1.0,6e-08,0.0,0.0,0.0,0.0,/Users/onurkaya/Desktop/claude_projeler/gozcu/reports/test_model512.csv,test,512,0.2,0.3,cpu,0.05,66a93278a16e1cf720052dbde975f9c5b13ab3881e2416dd1bd78d6815fdf3b7,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.pt (SAHI + Ultralytics),"/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.onnx (backend/core/onnx_detector.py, onnxruntime)",ONNX tarafinda Ultralytics sarmalayicisi degil backend'in onnxruntime dedektoru olculdu; Celery'de calisacak motor budur,SAHI ObjectPrediction karo satir/sutun bilgisini tasimaz; fark CSV'si karolar arasi NMS sonrasi tam goruntu koordinatlarini icerir,"ortak.kutulari_eslestir, IoU 0.3 (protokolun gercek kutu eslestirmesiyle ayni esik)",1.30.0,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:09:29,scripts/18_pytorch_onnx_karsilastir.py
train_ZRI_2019_JPG.rf.b8e630f248c9a0965ceaaa661193f34a.jpg,eslesti,2431.395,2613.8546,2495.4567,2673.329,2431.395,2613.8546,2495.4567,2673.329,0.219159,0.219159,1.0,5.2e-07,0.0,0.0,0.0,0.0,/Users/onurkaya/Desktop/claude_projeler/gozcu/reports/test_model512.csv,test,512,0.2,0.3,cpu,0.05,66a93278a16e1cf720052dbde975f9c5b13ab3881e2416dd1bd78d6815fdf3b7,361731351703f4581f95871c26583eba760f08ed26493869cc864c8c57f55dbd,/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.pt (SAHI + Ultralytics),"/Users/onurkaya/Desktop/claude_projeler/gozcu/agirliklar/model512_best.onnx (backend/core/onnx_detector.py, onnxruntime)",ONNX tarafinda Ultralytics sarmalayicisi degil backend'in onnxruntime dedektoru olculdu; Celery'de calisacak motor budur,SAHI ObjectPrediction karo satir/sutun bilgisini tasimaz; fark CSV'si karolar arasi NMS sonrasi tam goruntu koordinatlarini icerir,"ortak.kutulari_eslestir, IoU 0.3 (protokolun gercek kutu eslestirmesiyle ayni esik)",1.30.0,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-12 14:09:29,scripts/18_pytorch_onnx_karsilastir.py
