kor_kimlik,mod,insan_faaliyeti,alt_kategori,guven,goruntu_yeterli,yeniden_incele,not,etiket_sirasi,kaydedilme_zamani,kosu_protokol,kosu_manifest,kosu_manifest_ozeti,kosu_arac,kosu_tohum,kosu_kapsam_notu
a0128,ana,yok,yol_patika,yuksek,evet,hayir,,70,2026-09-13T07:23:46.805Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0130,ana,var,insan_suphesi,yuksek,evet,hayir,,71,2026-09-13T07:23:49.420Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0132,ana,yok,dogal_bitki,yuksek,evet,hayir,,72,2026-09-13T07:23:53.830Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0134,ana,yok,dogal_bitki,yuksek,evet,hayir,,73,2026-09-13T07:23:57.446Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0136,ana,var,insan_suphesi,yuksek,evet,hayir,,74,2026-09-13T07:24:06.656Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0138,ana,var,insan_suphesi,yuksek,evet,hayir,,75,2026-09-13T07:24:09.027Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0140,ana,var,insan_suphesi,yuksek,evet,hayir,,76,2026-09-13T07:24:11.613Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0142,ana,yok,yol_patika,yuksek,evet,hayir,,77,2026-09-13T07:24:18.476Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0144,ana,yok,dogal_bitki,yuksek,evet,hayir,,78,2026-09-13T07:24:21.463Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0146,ana,var,yol_patika,yuksek,evet,hayir,,79,2026-09-13T07:24:24.084Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0148,ana,var,altyapi_ekipman,yuksek,evet,hayir,,80,2026-09-13T07:24:27.556Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0150,ana,belirsiz,belirsiz,yuksek,evet,hayir,,81,2026-09-13T07:24:32.360Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0152,ana,yok,tarimsal_duzen,yuksek,evet,hayir,,82,2026-09-13T07:24:37.057Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0154,ana,yok,belirsiz,yuksek,evet,hayir,,83,2026-09-13T07:24:43.343Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0156,ana,yok,altyapi_ekipman,yuksek,evet,hayir,,84,2026-09-13T07:24:45.816Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0158,ana,var,dogal_bitki,yuksek,evet,hayir,,85,2026-09-13T07:24:48.112Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0160,ana,yok,yol_patika,yuksek,evet,hayir,,86,2026-09-13T07:24:50.214Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0162,ana,yok,tarimsal_duzen,yuksek,evet,hayir,,87,2026-09-13T07:24:52.491Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0164,ana,var,insan_suphesi,yuksek,evet,hayir,,88,2026-09-13T07:24:55.023Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0166,ana,yok,dogal_bitki,yuksek,evet,hayir,,89,2026-09-13T07:25:01.473Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0168,ana,yok,altyapi_ekipman,yuksek,evet,hayir,,90,2026-09-13T07:25:05.144Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0170,ana,yok,baska,yuksek,evet,hayir,,91,2026-09-13T07:25:08.655Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0172,ana,yok,yol_patika,yuksek,evet,hayir,,92,2026-09-13T07:25:11.036Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0174,ana,belirsiz,belirsiz,yuksek,evet,hayir,,93,2026-09-13T07:25:15.559Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0176,ana,yok,altyapi_ekipman,yuksek,evet,hayir,,94,2026-09-13T07:25:17.974Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0178,ana,var,insan_suphesi,yuksek,evet,hayir,,95,2026-09-13T07:25:22.264Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0180,ana,var,altyapi_ekipman,yuksek,evet,hayir,,96,2026-09-13T07:25:30.515Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0182,ana,yok,dogal_bitki,yuksek,evet,hayir,,97,2026-09-13T07:25:36.157Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0184,ana,yok,altyapi_ekipman,yuksek,evet,hayir,,98,2026-09-13T07:25:40.266Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0186,ana,yok,dogal_bitki,yuksek,evet,hayir,,99,2026-09-13T07:25:45.360Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0188,ana,yok,dogal_bitki,yuksek,evet,hayir,,100,2026-09-13T07:25:47.612Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0190,ana,yok,altyapi_ekipman,yuksek,evet,hayir,,101,2026-09-13T07:25:49.666Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0192,ana,yok,tarimsal_duzen,yuksek,evet,hayir,,102,2026-09-13T07:25:53.361Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0194,ana,var,altyapi_ekipman,yuksek,evet,hayir,,103,2026-09-13T07:25:59.484Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0196,ana,yok,tarimsal_duzen,yuksek,evet,hayir,,104,2026-09-13T07:26:01.842Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0198,ana,yok,tarimsal_duzen,yuksek,evet,hayir,,105,2026-09-13T07:26:03.260Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0200,ana,yok,yol_patika,yuksek,evet,hayir,,106,2026-09-13T07:26:05.074Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0202,ana,var,insan_suphesi,yuksek,evet,hayir,,107,2026-09-13T07:26:07.964Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0204,ana,yok,dogal_bitki,yuksek,evet,hayir,,108,2026-09-13T07:26:16.247Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0206,ana,yok,baska,yuksek,evet,hayir,,109,2026-09-13T07:26:23.335Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0208,ana,var,altyapi_ekipman,yuksek,evet,hayir,,110,2026-09-13T07:26:28.801Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0210,ana,belirsiz,dogal_bitki,yuksek,evet,hayir,,111,2026-09-13T07:26:34.676Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0212,ana,yok,tarimsal_duzen,yuksek,evet,hayir,,112,2026-09-13T07:26:38.935Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0214,ana,var,dogal_bitki,yuksek,evet,hayir,,113,2026-09-13T07:26:41.776Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0216,ana,yok,dogal_bitki,yuksek,evet,hayir,,114,2026-09-13T07:26:43.808Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0218,ana,yok,altyapi_ekipman,yuksek,evet,hayir,,115,2026-09-13T07:26:46.317Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0220,ana,belirsiz,belirsiz,yuksek,evet,hayir,,116,2026-09-13T07:26:49.625Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0222,ana,yok,yol_patika,yuksek,evet,hayir,,117,2026-09-13T07:26:51.989Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0224,ana,yok,altyapi_ekipman,yuksek,evet,hayir,,118,2026-09-13T07:26:54.392Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0226,ana,var,insan_suphesi,yuksek,evet,hayir,,119,2026-09-13T07:26:57.705Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0228,ana,yok,tarimsal_duzen,yuksek,evet,hayir,,120,2026-09-13T07:27:01.796Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0230,ana,yok,tarimsal_duzen,yuksek,evet,hayir,,121,2026-09-13T07:27:11.078Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0232,ana,yok,yol_patika,yuksek,evet,hayir,,122,2026-09-13T07:27:12.966Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0234,ana,yok,tarimsal_duzen,yuksek,evet,hayir,,123,2026-09-13T07:27:15.598Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0236,ana,yok,tarimsal_duzen,yuksek,evet,hayir,,124,2026-09-13T07:27:18.118Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0238,ana,belirsiz,belirsiz,yuksek,evet,hayir,,125,2026-09-13T07:27:23.022Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0240,ana,var,insan_suphesi,yuksek,evet,hayir,,126,2026-09-13T07:27:27.088Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0242,ana,yok,altyapi_ekipman,yuksek,evet,hayir,,127,2026-09-13T07:27:30.613Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0244,ana,yok,tarimsal_duzen,yuksek,evet,hayir,,128,2026-09-13T07:27:33.578Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0246,ana,yok,tarimsal_duzen,yuksek,evet,hayir,,129,2026-09-13T07:27:35.873Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0248,ana,var,insan_suphesi,yuksek,evet,hayir,,130,2026-09-13T07:27:38.178Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0250,ana,yok,dogal_bitki,yuksek,evet,hayir,,131,2026-09-13T07:27:41.930Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0252,ana,belirsiz,belirsiz,yuksek,evet,hayir,,132,2026-09-13T07:27:45.447Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0254,ana,var,dogal_bitki,yuksek,evet,hayir,,133,2026-09-13T07:27:48.822Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0256,ana,yok,dogal_bitki,yuksek,evet,hayir,,134,2026-09-13T07:27:51.672Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0258,ana,yok,tarimsal_duzen,yuksek,evet,hayir,,135,2026-09-13T07:27:55.752Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0260,ana,yok,yol_patika,yuksek,evet,hayir,,136,2026-09-13T07:27:57.178Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0262,ana,yok,tarimsal_duzen,yuksek,evet,hayir,,137,2026-09-13T07:27:58.663Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
a0264,ana,yok,tarimsal_duzen,yuksek,evet,hayir,,138,2026-09-13T07:28:01.291Z,reports/hafta7_fp_protokolu.md,reports/hafta7_fp_etiket_manifesti.csv,6acdb58f078d49eb,frontend etiketleme.html (yerel gelistirme araci),20260913,"Tek etiketleyici. mod=ana birincil tur, mod=kalite ayni adaylarin yeniden-test turudur; annotatorlar arasi guvenilirlik DEGILDIR."
